id	name	created_time	created_time_unix	link	imageurl	likecount	reactionscount	commentcount
1056268871166609	Sent by Thomas, a patriot.	2016-12-14T16:21:04+0000	1481732464	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1056268871166609/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15493557_1056268871166609_8121426999547990356_o.jpg?oh=7e0388d4757a22e8d7d8dbc3a1fa320e&oe=58AF6F96	208	286	12
1056238544502975	SO TRUE	2016-12-14T15:39:55+0000	1481729995	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1056238544502975/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15578631_1056238544502975_1610757397569266205_n.jpg?oh=28ac4e33ca52a607fcc28c68e3a1d84c&oe=58F3C3AD	367	456	14
1055828261210670	Sent by Avery, a patriot.	2016-12-14T06:13:16+0000	1481695996	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1055828261210670/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15284865_1055828261210670_137153394559622556_n.jpg?oh=57375af78e8b2a1b37a0da47af7eabbe&oe=58F68825	415	556	11
1055708487889314	Humble African goes to twitter and gets a massive following full of many Trump supporters, becomes complete madman and changes - MALIK OBAMA!	2016-12-14T03:41:34+0000	1481686894	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1055708487889314/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15385305_1055708487889314_6141750430869746562_o.jpg?oh=7c5d20175add62015bab7475dada94f1&oe=58F2120C	519	641	39
1055702961223200	WE HAVE LOST CONTROL OF MALIK OBAMA  REPEAT  MALIK OBAMA IS ON THE LOOSE	2016-12-14T03:33:01+0000	1481686381	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1055702961223200/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15401140_1055702961223200_480748685993226203_n.jpg?oh=84f11019c1dd32c329267d3f9e76ce83&oe=58B0E8C9	1673	2322	244
1055565457903617	Does Malik know too much?	2016-12-14T01:13:59+0000	1481678039	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1055565457903617/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15380705_1055565457903617_1780389697340349882_n.jpg?oh=2c41bfe20ce9ec54beb2d65f516b6a26&oe=58ECC042	2081	2573	83
1055537377906425	The dishonest media - full of leftists who care about social justice and trigger warnings - does nothing but attempt to provoke conservatives, men, and whites, among others. Their goal is to gaslight us with fake news, shake our understanding of the world, and persuade us with bad arguments and outright propaganda into believing their leftist approved narrative. Unfortunately it works.  So many conservatives bite on every new piece of fake news. The popular vote, the recount, the faithless electors, and now the Russian connection. This is all pointless, often unsubstantiated propaganda that exists only to trigger us. We are responding to their false narrative, and not creating our own. This must end.   Dear dishonest media: You will be triggered in 2017. Not us. The Trumpenreich is here to stay, and you will be LITERALLY SHAKING for the rest of your miserable lives.	2016-12-14T00:50:49+0000	1481676649	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1055537377906425/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15391145_1055537377906425_2576856487069617536_n.jpg?oh=85d4dbbff148b74596be5e83a22755d8&oe=58FBCF57	223	265	12
1055338944592935	SAD	2016-12-13T20:43:42+0000	1481661822	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1055338944592935/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15439890_1055338944592935_923573774134530401_n.jpg?oh=18903ac9cf841494fe7ccf117d45142f&oe=58F99A08	2043	2565	69
1055327101260786		2016-12-13T20:28:34+0000	1481660914	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1055327101260786/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15400367_1055327101260786_8202009773763642658_n.jpg?oh=6a80e9c97412d9d57174c245cd8c2d15&oe=58B25EE6	429	510	14
1055145027945660	So important! Sent by Mike, a patriot.	2016-12-13T16:23:35+0000	1481646215	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1055145027945660/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15390684_1055145027945660_7491918423121239678_n.jpg?oh=cd697f53c0a402754877f3766cb82309&oe=58B4D860	2345	2963	191
1055141291279367		2016-12-13T16:17:18+0000	1481645838	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1055141291279367/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15541922_1055141291279367_1352235394993315458_n.jpg?oh=0144229dfc8922de19a6513c08aadfcf&oe=58F3158E	503	635	20
1054517924675037	Sent by Matt, a patriot.	2016-12-13T15:40:01+0000	1481643601	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1054517924675037/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15420990_1054517924675037_2794931655751578409_n.jpg?oh=d8b43f12cd48937bdb81dbbd251277a6&oe=58B46947	1048	1310	42
1054514821342014	Sent by Daniel, a patriot.	2016-12-13T13:38:00+0000	1481636280	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1054514821342014/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15403844_1054514821342014_7442311925498543569_o.jpg?oh=ecbd02ac994b3980dbd23fb65610e393&oe=58F69A3B	1944	2429	51
1054511751342321	A classic - so true!	2016-12-13T11:37:00+0000	1481629020	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1054511751342321/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15392889_1054511751342321_6334596757947072070_o.jpg?oh=0ef866372c65d99df969c73721a6c555&oe=58E795C0	2712	3287	109
1054510911342405	Sent by Gary, a patriot.	2016-12-13T07:36:01+0000	1481614561	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1054510911342405/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15400975_1054510911342405_4749732256591300714_n.jpg?oh=3ae8eb3f9754ec9ccdca40fa63bb6ba2&oe=58F54671	1123	1354	30
1054510084675821	THEY'RE ON TO US!  Sent by Igor, a patriot.	2016-12-13T04:35:00+0000	1481603700	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1054510084675821/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15400902_1054510084675821_4066473142032644007_n.jpg?oh=3f1e62348ec1af9f49042c89c198df13&oe=58E5DFAD	921	1129	30
1054501488010014	Remember?	2016-12-13T03:10:13+0000	1481598613	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1054501488010014/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15443098_1054501488010014_1525251381700268688_o.jpg?oh=0b4293f37cb393c5b072b47c8610bdc3&oe=58F39624	1048	1330	31
1054224184704411	It's true, folks. Aleppo, Plant Lady, and McMuffin were sideshow attractions. Most of you won't understand at least one of their memes - they're that irrelevant.  Sent by Ross, a patriot.	2016-12-12T22:40:10+0000	1481582410	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1054224184704411/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15542221_1054224184704411_2946997083890890452_n.jpg?oh=585ce49e62aba2f49812b4a578ba5b2e&oe=58F872DC	315	391	10
1053968378063325	We really do have the best people, folks.	2016-12-12T17:30:13+0000	1481563813	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053968378063325/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15400500_1053968378063325_5960957990172981810_n.jpg?oh=909bdd594e829d420d8bff494c583afa&oe=58B52138	1059	1188	25
1053961361397360	Reminder to report fake news - major perpetrators are the New York Times, Washington Post, CNN, MSNBC, and Huffington Post!  Sent by Andrewmatt, a patriot.	2016-12-12T17:19:00+0000	1481563140	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053961361397360/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15442205_1053961361397360_7380152076436399620_n.jpg?oh=46f61855a820d369a3ecfb6d5ef14000&oe=58F586E6	600	745	46
1053958441397652	Sent by Daniel, a patriot.	2016-12-12T17:12:13+0000	1481562733	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053958441397652/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15418481_1053958441397652_6949654702722200401_o.jpg?oh=5262f1dd208586d275b3c5b4420d8cd8&oe=58AF63E8	585	722	30
1053957614731068	WOW!  Sent by Daniel, a patriot.	2016-12-13T01:22:00+0000	1481592120	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053957614731068/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15391462_1053957614731068_3679212331986103357_o.jpg?oh=305b9e5a791a4eabf8e7fed3aaa434c6&oe=58EC050B	475	556	26
1053956474731182	Sent by Daniel, a patriot.	2016-12-13T01:21:00+0000	1481592060	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053956474731182/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15392925_1053956474731182_3388494615126159887_o.jpg?oh=982237c3f41496ae71783717caa0ab00&oe=58B84EEC	1892	2293	151
1053955504731279	Sent by LaMarcus, a patriot.	2016-12-12T23:20:00+0000	1481584800	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053955504731279/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15400505_1053955504731279_2378708883970097005_n.jpg?oh=a131767fc006f452e2d773d280c1b34a&oe=58FADDEF	2692	3267	94
1053955124731317	Sad!   Sent by Clayton, a patriot.	2016-12-12T22:19:00+0000	1481581140	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053955124731317/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15380861_1053955124731317_6603575725012868581_n.jpg?oh=06680c44d7df8cebbadbb816f6125717&oe=58B061DD	436	535	16
1053953688064794	Sent by Seth, a patriot.	2016-12-12T20:16:00+0000	1481573760	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053953688064794/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15401107_1053953688064794_3882802725023672495_n.jpg?oh=ae0feea8a8306697a9de3f5405dcd252&oe=58FB19E1	1404	1816	50
1053944434732386	Bun	2016-12-12T18:13:02+0000	1481566382	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053944434732386/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15401102_1053944434732386_912834288294033203_n.png?oh=0b64ddf62bff65f53e0ad4ddbdd3febb&oe=58FD16E9	567	729	9
1053933661400130		2016-12-12T16:54:24+0000	1481561664	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053933661400130/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15492273_1053933661400130_4088329189890599995_n.jpg?oh=f4c09c666de023fc751523e826b56f75&oe=58B3BE60	1002	1188	37
1053347314792098		2016-12-12T04:18:51+0000	1481516331	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053347314792098/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15390925_1053347314792098_6839340694149283040_n.jpg?oh=a3885faa9316ebf70a5076332ce4bcce&oe=58F26F32	921	1079	43
1053247018135461		2016-12-12T02:02:33+0000	1481508153	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1053247018135461/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15492312_1053247018135461_4510151955505226270_n.jpg?oh=cb264c9bf4752a95ef8e319fa0b53d2d&oe=58B689B9	2381	3127	114
1052992141494282	Sent by Philip, a patriot.	2016-12-11T20:08:32+0000	1481486912	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052992141494282/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15420844_1052992141494282_6683195663327364121_n.jpg?oh=c6b14d56ea21cf9f607c39a861bb53d9&oe=58F3CD2B	1791	2266	68
1052964498163713	Malik is my favorite shitposter.	2016-12-11T19:29:57+0000	1481484597	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052964498163713/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15442382_1052964498163713_3031535051977790076_n.jpg?oh=c6830df75424be8c15e1a3b7f1e3b799&oe=58B19812	1687	2093	72
1052395304887299		2016-12-11T21:28:02+0000	1481491682	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052395304887299/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15319106_1052395304887299_550744655913374894_n.jpg?oh=78c07cdb7552fc75f32c40a40c9957a6&oe=58F727F1	1918	2295	83
1052394654887364		2016-12-11T11:27:00+0000	1481455620	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052394654887364/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15327242_1052394654887364_7420686914556734574_n.jpg?oh=5816dcc314a5376b4a72bf99b362d465&oe=58F4B95F	761	861	43
1052394308220732		2016-12-11T16:26:01+0000	1481473561	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052394308220732/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15134588_1052394308220732_11849898368934688_n.jpg?oh=b4a855ce718cf898867a4fa8af5f6bae&oe=58EDFD39	1790	2157	26
1052394124887417		2016-12-11T13:26:01+0000	1481462761	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052394124887417/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15420972_1052394124887417_1768806676105920648_n.jpg?oh=2e4c5f7be6e4ed5472a5dcca657e5492&oe=58FA50DA	1992	2359	74
1052195398240623	You really can't make this up, folks.   Sent by Clayton, a patriot.	2016-12-11T05:51:11+0000	1481435471	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052195398240623/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15327351_1052195398240623_8651724598208180191_n.jpg?oh=28ebfb8b8975f249659e6e7a499fd3eb&oe=58B5E321	4946	6444	156
1052172598242903	Amazing! Sent by Daniel, a patriot.	2016-12-11T05:34:43+0000	1481434483	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052172598242903/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15390941_1052172598242903_609955723864373132_n.jpg?oh=077976f3a8ef658a67ef089a5a893861&oe=58F7296D	910	1187	57
1052132624913567	It's true!	2016-12-11T05:09:34+0000	1481432974	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052132624913567/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15401177_1052132624913567_3039938469627373220_n.jpg?oh=53b34081c03319681dde983b68e13df6&oe=58B80135	1651	1961	277
1052119088248254		2016-12-11T04:49:23+0000	1481431763	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052119088248254/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15439766_1052119088248254_3593195800233268347_n.jpg?oh=556fefb1bc4e382d39d3922487520349&oe=58B39B99	1318	1682	36
1052028874923942		2016-12-11T02:19:18+0000	1481422758	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1052028874923942/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15439851_1052028874923942_8282160759270698193_n.jpg?oh=33705c974e42dce534f51017b144e145&oe=58B0F7FA	1099	1396	32
1051960814930748	Beautiful.	2016-12-11T00:11:14+0000	1481415074	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1051960814930748/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15380843_1051960814930748_2566574695748676484_n.png?oh=bdd886a0f4afe518baac4c5f808c5098&oe=58B1A0DB	317	421	18
1051701841623312		2016-12-10T18:26:05+0000	1481394365	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1051701841623312/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15327223_1051701841623312_1270711298233531256_n.jpg?oh=c3b516ddbc6b23c75aea337517674ff5&oe=58ECFF1F	1005	1215	22
1051111355015694	Sent by Emily, a patriot.	2016-12-10T07:00:02+0000	1481353202	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1051111355015694/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15284937_1051111355015694_6752957330449299271_n.jpg?oh=25b0a49b4b4109661324b15ba8d51fa4&oe=58B4DCEC	1458	1756	63
1051016278358535	We have the cutest puppers, don't we folks?	2016-12-10T04:34:56+0000	1481344496	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1051016278358535/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15385514_1051016278358535_6032535906161335071_o.jpg?oh=9ef8ddf676951a2bbdb86c8e99a62104&oe=58EC45F0	935	1125	49
1050886895038140		2016-12-10T02:22:46+0000	1481336566	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1050886895038140/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15337396_1050886895038140_6183578380685321909_n.jpg?oh=79ec4a8ab0996d66f42d6bc3d6263758&oe=58B805F8	1966	2329	27
1050884705038359	SO TRUE!  Sent by Adrian, a patriot.	2016-12-10T02:19:37+0000	1481336377	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1050884705038359/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15390729_1050884705038359_8919042463349305877_n.jpg?oh=372c3917d831232b3538aee4779c69dd&oe=58EFB2F0	1066	1353	73
1050873275039502	WE LOVE WALMART	2016-12-10T01:58:31+0000	1481335111	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1050873275039502/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15317794_1050873275039502_5838828687086754460_n.jpg?oh=1b722379d9c880ce17089c05f7344674&oe=58F8B25C	1124	2587	365
1050847088375454	Sent by Blaine, a patriot.	2016-12-10T01:22:41+0000	1481332961	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1050847088375454/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15284893_1050847088375454_8797381818230120705_n.jpg?oh=80a238cb7a6b0c38628a14cbcce83a59&oe=58B6D6B3	1286	1688	86
1050549848405178	Sent by David, a patriot.	2016-12-09T20:09:32+0000	1481314172	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1050549848405178/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15442221_1050549848405178_2879697793749245247_n.jpg?oh=d29735c14acfc2e162d1e7488a100c2d&oe=58B51830	2093	2528	87
1050214841772012	Disdainus Maximus	2016-12-09T23:28:00+0000	1481326080	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1050214841772012/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15356478_1050214841772012_246488924020425847_n.png?oh=b77f9da00bffc36ccd6b762f895d8751&oe=58F01609	1236	1574	37
1049937915133038	Will anything ever be as fun as making fun of Jeb(!)?	2016-12-09T08:29:04+0000	1481272144	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1049937915133038/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15420755_1049937915133038_7733593211006135034_n.jpg?oh=e8fe0139590de77abf697694a241c5ad&oe=58F009D5	788	987	84
1049937028466460		2016-12-09T16:38:07+0000	1481301487	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1049937028466460/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15419539_1049937028466460_1517426947947381309_o.jpg?oh=39214b34ac58543f68cdfe83d2063dda&oe=58E44B3C	293	336	8
1049935735133256		2016-12-09T08:23:35+0000	1481271815	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1049935735133256/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15326330_1049935735133256_8972939410099383006_n.jpg?oh=0fdaa38504b1778192863da6c89a66a0&oe=58B630D4	212	358	15
1049873498472813	PLEASE CLAP	2016-12-09T07:21:55+0000	1481268115	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1049873498472813/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15369145_1049873498472813_7872226722910255985_o.png?oh=5bf5102a4dd5f28eb502153874b6219f&oe=58F54E3A	2060	2735	170
1049557461837750	Happy one month anniversary of MAGA Day!	2016-12-09T02:41:17+0000	1481251277	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1049557461837750/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15304404_1049557461837750_6059178340284374942_o.jpg?oh=6c24157edca31508d932fbfd95faf158&oe=58B0CACD	835	993	19
1049544215172408	It's a love fest!	2016-12-09T02:16:33+0000	1481249793	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1049544215172408/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15337459_1049544215172408_2144609345584846913_n.jpg?oh=616b9ef592a32df152d06e36678fd89a&oe=58E52533	397	508	26
1049454945181335	It's gonna happen, folks!  Sent by Johnny, a patriot.	2016-12-09T02:51:22+0000	1481251882	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1049454945181335/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15241278_1049454945181335_1127542561695694474_n.jpg?oh=c265d6e3cb3914635aeaa84bcbc9d5b2&oe=58B8FFCD	599	722	13
1049341375192692	<3	2016-12-09T00:48:25+0000	1481244505	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1049341375192692/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15380463_1049341375192692_5576398198118284880_n.jpg?oh=b1310c200afd7e87ed31405bf52584bf&oe=58F7D55A	1561	1923	53
1049054431888053	"Refugees"	2016-12-08T19:56:38+0000	1481226998	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1049054431888053/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15284862_1049054431888053_5657876625462794104_n.jpg?oh=c1b92274863f5944174206a4bdab8636&oe=58F2D244	1914	2470	94
1048678361925660	NO REFUNDS	2016-12-08T12:00:53+0000	1481198453	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1048678361925660/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15338646_1048678361925660_688715011054336995_n.jpg?oh=88d53525e96826ae8c3b493bddeb4aab&oe=58B7EB37	3541	4302	138
1048613395265490	Sent by Nick, a patriot.	2016-12-08T09:03:18+0000	1481187798	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1048613395265490/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15319110_1048613395265490_8652761037894690761_n.jpg?oh=29f4f2733c9a054c8cca2ce5427c071b&oe=58B570BC	613	781	51
1048571605269669	Obligatory meme	2016-12-08T05:20:06+0000	1481174406	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1048571605269669/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15369118_1048571605269669_2232881125517460371_o.jpg?oh=59d3d83797e384383db356cef599c69a&oe=58FB38BC	915	1075	34
1048027951990701	REEEEEEEEEEEEE  Sent by Gabe, a patriot.	2016-12-07T18:19:43+0000	1481134783	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1048027951990701/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15337583_1048027951990701_6649767267721224598_n.jpg?oh=82990d1d811ee860bc27c0c501e4b9ff&oe=58E3E31F	402	485	26
1047833775343452	NO RETREAT - NEVER SURRENDER	2016-12-07T15:06:25+0000	1481123185	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1047833775343452/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15192682_1047833775343452_4988906309552780418_n.jpg?oh=42b08dcb0df50699b72a49d29aafb88d&oe=58FA85C0	696	847	33
1047832878676875	Sent by Garrett, a patriot.	2016-12-07T15:04:41+0000	1481123081	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1047832878676875/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15326382_1047832878676875_8154559913470371669_n.jpg?oh=29bacf1dd4b052a0a445e06f928f8354&oe=58F5F93D	631	796	33
1047465662046930	I love you all!	2016-12-07T07:35:03+0000	1481096103	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1047465662046930/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15350549_1047465662046930_5971631440557016090_n.jpg?oh=94d02c3714dcecae0774c1404a72f847&oe=58F3111C	450	593	68
1047406592052837	It is absolutely baffling to see how the Stormfront crowd dislikes Alex Jones because he is apparently not anti-Semitic, and the normie crowd dislikes Alex Jones because he is apparently anti-Semitic.  This man comes in a close second to God Emperor Trump when it comes to triggering morons.	2016-12-07T06:01:32+0000	1481090492	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1047406592052837/?type=3	https://scontent.xx.fbcdn.net/v/t31.0-8/15392873_1047406592052837_1642319951534380086_o.jpg?oh=0152a741dbe05c901da1c8ccaf65dc67&oe=58BA7D75	682	832	66
1047350935391736	It's gonna happen, folks!    Sent by Andrew, a patriot.	2016-12-07T05:11:28+0000	1481087488	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1047350935391736/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15380408_1047350935391736_5056055261416017440_n.jpg?oh=0f2b3ac0a78d5f27294fa5125b67ce02&oe=58F27D35	2156	2966	237
1047243555402474	Remember when the media drank so much of its own Kool Aid they actually thought this shapeshifting lizard would be president?	2016-12-07T03:36:08+0000	1481081768	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1047243555402474/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15380657_1047243555402474_6861511427390831878_n.jpg?oh=b9e25dcc3b6ae1802c0b68e1636f8756&oe=58B2C634	2399	3024	85
1046923472101149	THE WINNING CONTINUES	2016-12-06T21:26:12+0000	1481059572	https://www.facebook.com/GodEmperorTrump/photos/a.792821487511350.1073741828.791373644322801/1046923472101149/?type=3	https://scontent.xx.fbcdn.net/v/t1.0-9/15380298_1046923472101149_6155434225101839742_n.png?oh=0901482de2018799fb1f30a7091a37bd&oe=58B5F27C	728	840	47
